,string_id,string,document_id,start_index,end_index,capitalized,prefixed,suffixed,class_label
1604,1604,under,7_Mashable_m.txt,401,402,1,0,0,0
1605,1605,under -,7_Mashable_m.txt,401,403,1,0,0,0
1606,1606,under - seeing,7_Mashable_m.txt,401,404,1,0,0,0
1607,1607,under - seeing otherized,7_Mashable_m.txt,401,405,1,0,0,0
1608,1608,-,7_Mashable_m.txt,402,403,1,0,0,0
1609,1609,- seeing,7_Mashable_m.txt,402,404,1,0,0,0
1610,1610,- seeing otherized,7_Mashable_m.txt,402,405,1,0,0,0
1611,1611,- seeing otherized people,7_Mashable_m.txt,402,406,1,0,0,0
1612,1612,seeing,7_Mashable_m.txt,403,404,1,0,0,0
1613,1613,seeing otherized,7_Mashable_m.txt,403,405,1,0,0,0
1614,1614,seeing otherized people,7_Mashable_m.txt,403,406,1,0,0,0
1615,1615,seeing otherized people and,7_Mashable_m.txt,403,407,1,0,0,0
1616,1616,otherized,7_Mashable_m.txt,404,405,1,0,0,0
1617,1617,otherized people,7_Mashable_m.txt,404,406,1,0,0,0
1618,1618,otherized people and,7_Mashable_m.txt,404,407,1,0,0,0
1619,1619,otherized people and minorities,7_Mashable_m.txt,404,408,1,0,0,0
1620,1620,people,7_Mashable_m.txt,405,406,1,0,0,0
1621,1621,people and,7_Mashable_m.txt,405,407,1,0,0,0
1622,1622,people and minorities,7_Mashable_m.txt,405,408,1,0,0,0
1623,1623,people and minorities .,7_Mashable_m.txt,405,409,1,0,0,0
1624,1624,and,7_Mashable_m.txt,406,407,1,0,0,0
1625,1625,and minorities,7_Mashable_m.txt,406,408,1,0,0,0
1626,1626,and minorities .,7_Mashable_m.txt,406,409,1,0,0,0
1627,1627,"and minorities . """,7_Mashable_m.txt,406,410,1,0,0,0
1628,1628,minorities,7_Mashable_m.txt,407,408,1,0,0,0
1629,1629,minorities .,7_Mashable_m.txt,407,409,1,0,0,0
1630,1630,"minorities . """,7_Mashable_m.txt,407,410,1,0,0,0
1631,1631,"minorities . "" WATCH",7_Mashable_m.txt,407,411,1,0,0,0
1632,1632,.,7_Mashable_m.txt,408,409,1,0,0,0
1633,1633,". """,7_Mashable_m.txt,408,410,1,0,0,0
1634,1634,". "" WATCH",7_Mashable_m.txt,408,411,1,0,0,0
1635,1635,". "" WATCH :",7_Mashable_m.txt,408,412,1,0,0,0
1636,1636,"""",7_Mashable_m.txt,409,410,1,0,0,0
1637,1637,""" WATCH",7_Mashable_m.txt,409,411,1,0,0,0
1638,1638,""" WATCH :",7_Mashable_m.txt,409,412,1,0,0,0
1639,1639,""" WATCH : A",7_Mashable_m.txt,409,413,1,0,0,0
1640,1640,WATCH,7_Mashable_m.txt,410,411,1,0,0,0
1641,1641,WATCH :,7_Mashable_m.txt,410,412,1,0,0,0
1642,1642,WATCH : A,7_Mashable_m.txt,410,413,1,0,0,0
1643,1643,WATCH : A designer,7_Mashable_m.txt,410,414,1,0,1,0
1644,1644,:,7_Mashable_m.txt,411,412,1,0,0,0
1645,1645,: A,7_Mashable_m.txt,411,413,1,0,0,0
1646,1646,: A designer,7_Mashable_m.txt,411,414,1,0,1,0
1647,1647,: A designer 's,7_Mashable_m.txt,411,415,1,0,0,0
1648,1648,A,7_Mashable_m.txt,412,413,1,0,0,0
1649,1649,A designer,7_Mashable_m.txt,412,414,1,0,1,0
1650,1650,A designer 's,7_Mashable_m.txt,412,415,1,0,0,0
1651,1651,A designer 's vision,7_Mashable_m.txt,412,416,1,0,0,0
1652,1652,designer,7_Mashable_m.txt,413,414,1,0,1,0
1653,1653,designer 's,7_Mashable_m.txt,413,415,1,0,0,0
1654,1654,designer 's vision,7_Mashable_m.txt,413,416,1,0,0,0
1655,1655,designer 's vision of,7_Mashable_m.txt,413,417,1,0,0,0
1656,1656,'s,7_Mashable_m.txt,414,415,1,0,0,0
1657,1657,'s vision,7_Mashable_m.txt,414,416,1,0,0,0
1658,1658,'s vision of,7_Mashable_m.txt,414,417,1,0,0,0
1659,1659,'s vision of the,7_Mashable_m.txt,414,418,1,0,0,0
1660,1660,vision,7_Mashable_m.txt,415,416,1,0,0,0
1661,1661,vision of,7_Mashable_m.txt,415,417,1,0,0,0
1662,1662,vision of the,7_Mashable_m.txt,415,418,1,0,0,0
1663,1663,vision of the future,7_Mashable_m.txt,415,419,1,0,0,0
1664,1664,of,7_Mashable_m.txt,416,417,1,0,0,0
1665,1665,of the,7_Mashable_m.txt,416,418,1,0,0,0
1666,1666,of the future,7_Mashable_m.txt,416,419,1,0,0,0
1667,1667,of the future involves,7_Mashable_m.txt,416,420,1,0,0,0
1668,1668,the,7_Mashable_m.txt,417,418,1,0,0,0
1669,1669,the future,7_Mashable_m.txt,417,419,1,0,0,0
1670,1670,the future involves,7_Mashable_m.txt,417,420,1,0,0,0
1671,1671,the future involves robots,7_Mashable_m.txt,417,421,1,0,0,0
1672,1672,future,7_Mashable_m.txt,418,419,1,0,0,0
1673,1673,future involves,7_Mashable_m.txt,418,420,1,0,0,0
1674,1674,future involves robots,7_Mashable_m.txt,418,421,1,0,0,0
1675,1675,future involves robots that,7_Mashable_m.txt,418,422,1,0,0,0
1676,1676,involves,7_Mashable_m.txt,419,420,1,0,0,0
1677,1677,involves robots,7_Mashable_m.txt,419,421,1,0,0,0
1678,1678,involves robots that,7_Mashable_m.txt,419,422,1,0,0,0
1679,1679,involves robots that care,7_Mashable_m.txt,419,423,1,0,0,0
1680,1680,robots,7_Mashable_m.txt,420,421,1,0,0,0
1681,1681,robots that,7_Mashable_m.txt,420,422,1,0,0,0
1682,1682,robots that care,7_Mashable_m.txt,420,423,1,0,0,0
1683,1683,robots that care for,7_Mashable_m.txt,420,424,1,0,0,0
1684,1684,that,7_Mashable_m.txt,421,422,1,0,0,0
1685,1685,that care,7_Mashable_m.txt,421,423,1,0,0,0
1686,1686,that care for,7_Mashable_m.txt,421,424,1,0,0,0
1687,1687,that care for us,7_Mashable_m.txt,421,425,1,0,0,0
1688,1688,care,7_Mashable_m.txt,422,423,1,0,0,0
1689,1689,care for,7_Mashable_m.txt,422,424,1,0,0,0
1690,1690,care for us,7_Mashable_m.txt,422,425,1,0,0,0
1691,1691,care for us in,7_Mashable_m.txt,422,426,1,0,0,0
1692,1692,for,7_Mashable_m.txt,423,424,1,0,0,0
1693,1693,for us,7_Mashable_m.txt,423,425,1,0,0,0
1694,1694,for us in,7_Mashable_m.txt,423,426,1,0,0,0
1695,1695,for us in our,7_Mashable_m.txt,423,427,1,0,0,0
1696,1696,us,7_Mashable_m.txt,424,425,1,0,0,0
1697,1697,us in,7_Mashable_m.txt,424,426,1,0,0,0
1698,1698,us in our,7_Mashable_m.txt,424,427,1,0,0,0
1699,1699,us in our final,7_Mashable_m.txt,424,428,1,0,0,0
1700,1700,in,7_Mashable_m.txt,425,426,1,0,0,0
1701,1701,in our,7_Mashable_m.txt,425,427,1,0,0,0
1702,1702,in our final,7_Mashable_m.txt,425,428,1,0,0,0
1703,1703,in our final moments,7_Mashable_m.txt,425,429,1,0,0,0
1704,1704,our,7_Mashable_m.txt,426,427,1,0,0,0
1705,1705,our final,7_Mashable_m.txt,426,428,1,0,0,0
1706,1706,our final moments,7_Mashable_m.txt,426,429,1,0,0,0
1707,1707,final,7_Mashable_m.txt,427,428,1,0,0,0
1708,1708,final moments,7_Mashable_m.txt,427,429,1,0,0,0
1709,1709,moments,7_Mashable_m.txt,428,429,1,0,0,0
0,0,Will,8_Guardian_m.txt,0,1,1,0,0,0
1,1,Will it,8_Guardian_m.txt,0,2,1,0,0,0
2,2,Will it be,8_Guardian_m.txt,0,3,1,0,0,0
3,3,Will it be love,8_Guardian_m.txt,0,4,1,0,0,0
4,4,it,8_Guardian_m.txt,1,2,1,0,0,0
5,5,it be,8_Guardian_m.txt,1,3,1,0,0,0
6,6,it be love,8_Guardian_m.txt,1,4,1,0,0,0
7,7,it be love for,8_Guardian_m.txt,1,5,1,0,0,0
8,8,be,8_Guardian_m.txt,2,3,1,0,0,0
9,9,be love,8_Guardian_m.txt,2,4,1,0,0,0
10,10,be love for,8_Guardian_m.txt,2,5,1,0,0,0
11,11,be love for national,8_Guardian_m.txt,2,6,1,0,0,0
12,12,love,8_Guardian_m.txt,3,4,1,0,0,0
13,13,love for,8_Guardian_m.txt,3,5,1,0,0,0
14,14,love for national,8_Guardian_m.txt,3,6,1,0,0,0
15,15,love for national parks,8_Guardian_m.txt,3,7,1,0,0,0
16,16,for,8_Guardian_m.txt,4,5,1,0,0,0
17,17,for national,8_Guardian_m.txt,4,6,1,0,0,0
18,18,for national parks,8_Guardian_m.txt,4,7,1,0,0,0
19,19,for national parks campaigner,8_Guardian_m.txt,4,8,1,0,0,0
20,20,national,8_Guardian_m.txt,5,6,1,0,0,0
21,21,national parks,8_Guardian_m.txt,5,7,1,0,0,0
22,22,national parks campaigner,8_Guardian_m.txt,5,8,1,0,0,0
23,23,national parks campaigner Andy,8_Guardian_m.txt,5,9,1,0,0,0
24,24,parks,8_Guardian_m.txt,6,7,1,0,0,0
25,25,parks campaigner,8_Guardian_m.txt,6,8,1,0,0,0
26,26,parks campaigner Andy,8_Guardian_m.txt,6,9,1,0,0,0
27,27,"parks campaigner Andy ,",8_Guardian_m.txt,6,10,1,0,0,0
28,28,campaigner,8_Guardian_m.txt,7,8,1,0,0,0
29,29,campaigner Andy,8_Guardian_m.txt,7,9,1,0,0,0
30,30,"campaigner Andy ,",8_Guardian_m.txt,7,10,1,0,0,0
31,31,"campaigner Andy , 24",8_Guardian_m.txt,7,11,1,0,0,0
32,32,Andy,8_Guardian_m.txt,8,9,1,0,0,1
33,33,"Andy ,",8_Guardian_m.txt,8,10,1,0,0,0
34,34,"Andy , 24",8_Guardian_m.txt,8,11,1,0,0,0
35,35,"Andy , 24 ,",8_Guardian_m.txt,8,12,1,0,0,0
36,36,",",8_Guardian_m.txt,9,10,1,0,0,0
37,37,", 24",8_Guardian_m.txt,9,11,1,0,0,0
38,38,", 24 ,",8_Guardian_m.txt,9,12,1,0,0,0
39,39,", 24 , and",8_Guardian_m.txt,9,13,1,0,0,0
40,40,24,8_Guardian_m.txt,10,11,1,0,0,0
41,41,"24 ,",8_Guardian_m.txt,10,12,1,0,0,0
42,42,"24 , and",8_Guardian_m.txt,10,13,1,0,0,0
43,43,"24 , and charity",8_Guardian_m.txt,10,14,1,0,0,0
44,44,",",8_Guardian_m.txt,11,12,1,0,0,0
45,45,", and",8_Guardian_m.txt,11,13,1,0,0,0
46,46,", and charity",8_Guardian_m.txt,11,14,1,0,0,0
47,47,", and charity worker",8_Guardian_m.txt,11,15,1,0,0,0
48,48,and,8_Guardian_m.txt,12,13,1,0,0,0
49,49,and charity,8_Guardian_m.txt,12,14,1,0,0,0
50,50,and charity worker,8_Guardian_m.txt,12,15,1,0,0,0
51,51,and charity worker Liam,8_Guardian_m.txt,12,16,1,0,0,0
52,52,charity,8_Guardian_m.txt,13,14,1,0,0,0
53,53,charity worker,8_Guardian_m.txt,13,15,1,0,0,0
54,54,charity worker Liam,8_Guardian_m.txt,13,16,1,0,0,0
55,55,"charity worker Liam ,",8_Guardian_m.txt,13,17,1,0,0,0
56,56,worker,8_Guardian_m.txt,14,15,1,0,0,0
57,57,worker Liam,8_Guardian_m.txt,14,16,1,0,0,0
58,58,"worker Liam ,",8_Guardian_m.txt,14,17,1,0,0,0
59,59,"worker Liam , 26",8_Guardian_m.txt,14,18,1,0,0,0
60,60,Liam,8_Guardian_m.txt,15,16,1,0,0,1
61,61,"Liam ,",8_Guardian_m.txt,15,17,1,0,0,0
62,62,"Liam , 26",8_Guardian_m.txt,15,18,1,0,0,0
63,63,"Liam , 26 ?",8_Guardian_m.txt,15,19,1,0,0,0
64,64,",",8_Guardian_m.txt,16,17,1,0,0,0
65,65,", 26",8_Guardian_m.txt,16,18,1,0,0,0
66,66,", 26 ?",8_Guardian_m.txt,16,19,1,0,0,0
67,67,", 26 ? Sat",8_Guardian_m.txt,16,20,1,0,0,0
68,68,26,8_Guardian_m.txt,17,18,1,0,0,0
69,69,26 ?,8_Guardian_m.txt,17,19,1,0,0,0
70,70,26 ? Sat,8_Guardian_m.txt,17,20,1,0,0,0
71,71,26 ? Sat 3,8_Guardian_m.txt,17,21,1,0,0,0
72,72,?,8_Guardian_m.txt,18,19,1,0,0,0
73,73,? Sat,8_Guardian_m.txt,18,20,1,0,0,0
74,74,? Sat 3,8_Guardian_m.txt,18,21,1,0,0,0
75,75,? Sat 3 Feb,8_Guardian_m.txt,18,22,1,0,0,0
76,76,Sat,8_Guardian_m.txt,19,20,1,0,0,0
77,77,Sat 3,8_Guardian_m.txt,19,21,1,0,0,0
78,78,Sat 3 Feb,8_Guardian_m.txt,19,22,1,0,0,0
79,79,Sat 3 Feb 2018,8_Guardian_m.txt,19,23,1,0,0,0
80,80,3,8_Guardian_m.txt,20,21,1,0,0,0
81,81,3 Feb,8_Guardian_m.txt,20,22,1,0,0,0
82,82,3 Feb 2018,8_Guardian_m.txt,20,23,1,0,0,0
83,83,3 Feb 2018 01.00,8_Guardian_m.txt,20,24,1,0,0,0
84,84,Feb,8_Guardian_m.txt,21,22,1,0,0,0
85,85,Feb 2018,8_Guardian_m.txt,21,23,1,0,0,0
86,86,Feb 2018 01.00,8_Guardian_m.txt,21,24,1,0,0,0
87,87,Feb 2018 01.00 EST,8_Guardian_m.txt,21,25,1,0,0,0
88,88,2018,8_Guardian_m.txt,22,23,1,0,0,0
89,89,2018 01.00,8_Guardian_m.txt,22,24,1,0,0,0
90,90,2018 01.00 EST,8_Guardian_m.txt,22,25,1,0,0,0
91,91,2018 01.00 EST What,8_Guardian_m.txt,22,26,1,0,0,0
92,92,01.00,8_Guardian_m.txt,23,24,1,0,0,0
93,93,01.00 EST,8_Guardian_m.txt,23,25,1,0,0,0
94,94,01.00 EST What,8_Guardian_m.txt,23,26,1,0,0,0
95,95,01.00 EST What were,8_Guardian_m.txt,23,27,1,0,0,0
96,96,EST,8_Guardian_m.txt,24,25,1,0,0,0
97,97,EST What,8_Guardian_m.txt,24,26,1,0,0,0
98,98,EST What were,8_Guardian_m.txt,24,27,1,0,0,0
99,99,EST What were you,8_Guardian_m.txt,24,28,1,0,0,0
100,100,What,8_Guardian_m.txt,25,26,1,0,0,0
101,101,What were,8_Guardian_m.txt,25,27,1,0,0,0
102,102,What were you,8_Guardian_m.txt,25,28,1,0,0,0
103,103,What were you hoping,8_Guardian_m.txt,25,29,1,0,0,0
104,104,were,8_Guardian_m.txt,26,27,1,0,0,0
105,105,were you,8_Guardian_m.txt,26,28,1,0,0,0
106,106,were you hoping,8_Guardian_m.txt,26,29,1,0,0,0
107,107,were you hoping for,8_Guardian_m.txt,26,30,1,0,0,0
108,108,you,8_Guardian_m.txt,27,28,1,0,0,0
109,109,you hoping,8_Guardian_m.txt,27,29,1,0,0,0
110,110,you hoping for,8_Guardian_m.txt,27,30,1,0,0,0
111,111,you hoping for ?,8_Guardian_m.txt,27,31,1,0,0,0
112,112,hoping,8_Guardian_m.txt,28,29,1,0,0,0
113,113,hoping for,8_Guardian_m.txt,28,30,1,0,0,0
114,114,hoping for ?,8_Guardian_m.txt,28,31,1,0,0,0
115,115,hoping for ? Justin,8_Guardian_m.txt,28,32,1,0,0,0
116,116,for,8_Guardian_m.txt,29,30,1,0,0,0
117,117,for ?,8_Guardian_m.txt,29,31,1,0,0,0
118,118,for ? Justin,8_Guardian_m.txt,29,32,1,0,0,0
119,119,for ? Justin Timberlake,8_Guardian_m.txt,29,33,1,0,0,0
120,120,?,8_Guardian_m.txt,30,31,1,0,0,0
121,121,? Justin,8_Guardian_m.txt,30,32,1,0,0,0
122,122,? Justin Timberlake,8_Guardian_m.txt,30,33,1,0,0,0
123,123,? Justin Timberlake pre,8_Guardian_m.txt,30,34,1,0,0,0
124,124,Justin,8_Guardian_m.txt,31,32,1,0,0,0
125,125,Justin Timberlake,8_Guardian_m.txt,31,33,1,0,0,1
126,126,Justin Timberlake pre,8_Guardian_m.txt,31,34,1,0,0,0
127,127,Justin Timberlake pre -,8_Guardian_m.txt,31,35,1,0,0,0
128,128,Timberlake,8_Guardian_m.txt,32,33,1,0,0,0
129,129,Timberlake pre,8_Guardian_m.txt,32,34,1,0,0,0
130,130,Timberlake pre -,8_Guardian_m.txt,32,35,1,0,0,0
131,131,Timberlake pre - Trolls,8_Guardian_m.txt,32,36,1,0,0,0
132,132,pre,8_Guardian_m.txt,33,34,1,0,0,0
133,133,pre -,8_Guardian_m.txt,33,35,1,0,0,0
134,134,pre - Trolls,8_Guardian_m.txt,33,36,1,0,0,0
135,135,pre - Trolls .,8_Guardian_m.txt,33,37,1,0,0,0
136,136,-,8_Guardian_m.txt,34,35,1,0,0,0
137,137,- Trolls,8_Guardian_m.txt,34,36,1,0,0,0
138,138,- Trolls .,8_Guardian_m.txt,34,37,1,0,0,0
139,139,- Trolls . Failing,8_Guardian_m.txt,34,38,1,0,0,0
140,140,Trolls,8_Guardian_m.txt,35,36,1,0,0,0
141,141,Trolls .,8_Guardian_m.txt,35,37,1,0,0,0
142,142,Trolls . Failing,8_Guardian_m.txt,35,38,1,0,0,0
143,143,Trolls . Failing that,8_Guardian_m.txt,35,39,1,0,0,0
144,144,.,8_Guardian_m.txt,36,37,1,0,0,0
145,145,. Failing,8_Guardian_m.txt,36,38,1,0,0,0
146,146,. Failing that,8_Guardian_m.txt,36,39,1,0,0,0
147,147,". Failing that ,",8_Guardian_m.txt,36,40,1,0,0,0
148,148,Failing,8_Guardian_m.txt,37,38,1,0,0,0
149,149,Failing that,8_Guardian_m.txt,37,39,1,0,0,0
150,150,"Failing that ,",8_Guardian_m.txt,37,40,1,0,0,0
151,151,"Failing that , someone",8_Guardian_m.txt,37,41,1,0,0,0
152,152,that,8_Guardian_m.txt,38,39,1,0,0,0
153,153,"that ,",8_Guardian_m.txt,38,40,1,0,0,0
154,154,"that , someone",8_Guardian_m.txt,38,41,1,0,0,0
155,155,"that , someone good",8_Guardian_m.txt,38,42,1,0,0,0
156,156,",",8_Guardian_m.txt,39,40,1,0,0,0
157,157,", someone",8_Guardian_m.txt,39,41,1,0,0,0
158,158,", someone good",8_Guardian_m.txt,39,42,1,0,0,0
159,159,", someone good -",8_Guardian_m.txt,39,43,1,0,0,0
160,160,someone,8_Guardian_m.txt,40,41,1,0,0,0
161,161,someone good,8_Guardian_m.txt,40,42,1,0,0,0
162,162,someone good -,8_Guardian_m.txt,40,43,1,0,0,0
163,163,someone good - looking,8_Guardian_m.txt,40,44,1,0,0,0
164,164,good,8_Guardian_m.txt,41,42,1,0,0,0
165,165,good -,8_Guardian_m.txt,41,43,1,0,0,0
166,166,good - looking,8_Guardian_m.txt,41,44,1,0,0,0
167,167,good - looking and,8_Guardian_m.txt,41,45,1,0,0,0
168,168,-,8_Guardian_m.txt,42,43,1,0,0,0
169,169,- looking,8_Guardian_m.txt,42,44,1,0,0,0
170,170,- looking and,8_Guardian_m.txt,42,45,1,0,0,0
171,171,- looking and confident,8_Guardian_m.txt,42,46,1,0,0,0
172,172,looking,8_Guardian_m.txt,43,44,1,0,0,0
173,173,looking and,8_Guardian_m.txt,43,45,1,0,0,0
174,174,looking and confident,8_Guardian_m.txt,43,46,1,0,0,0
175,175,looking and confident .,8_Guardian_m.txt,43,47,1,0,0,0
176,176,and,8_Guardian_m.txt,44,45,1,0,0,0
177,177,and confident,8_Guardian_m.txt,44,46,1,0,0,0
178,178,and confident .,8_Guardian_m.txt,44,47,1,0,0,0
179,179,and confident . First,8_Guardian_m.txt,44,48,1,0,0,0
180,180,confident,8_Guardian_m.txt,45,46,1,0,0,0
181,181,confident .,8_Guardian_m.txt,45,47,1,0,0,0
182,182,confident . First,8_Guardian_m.txt,45,48,1,0,0,0
183,183,confident . First impressions,8_Guardian_m.txt,45,49,1,0,0,0
184,184,.,8_Guardian_m.txt,46,47,1,0,0,0
185,185,. First,8_Guardian_m.txt,46,48,1,0,0,0
186,186,. First impressions,8_Guardian_m.txt,46,49,1,0,0,0
187,187,. First impressions ?,8_Guardian_m.txt,46,50,1,0,0,0
188,188,First,8_Guardian_m.txt,47,48,1,0,0,0
189,189,First impressions,8_Guardian_m.txt,47,49,1,0,0,0
190,190,First impressions ?,8_Guardian_m.txt,47,50,1,0,0,0
191,191,First impressions ? It,8_Guardian_m.txt,47,51,1,0,0,0
192,192,impressions,8_Guardian_m.txt,48,49,1,0,0,0
193,193,impressions ?,8_Guardian_m.txt,48,50,1,0,0,0
194,194,impressions ? It,8_Guardian_m.txt,48,51,1,0,0,0
195,195,impressions ? It was,8_Guardian_m.txt,48,52,1,0,0,0
196,196,?,8_Guardian_m.txt,49,50,1,0,0,0
197,197,? It,8_Guardian_m.txt,49,51,1,0,0,0
198,198,? It was,8_Guardian_m.txt,49,52,1,0,0,0
199,199,? It was you,8_Guardian_m.txt,49,53,1,0,0,0
200,200,It,8_Guardian_m.txt,50,51,1,0,0,0
201,201,It was,8_Guardian_m.txt,50,52,1,0,0,0
202,202,It was you,8_Guardian_m.txt,50,53,1,0,0,0
203,203,It was you !,8_Guardian_m.txt,50,54,1,0,0,0
204,204,was,8_Guardian_m.txt,51,52,1,0,0,0
205,205,was you,8_Guardian_m.txt,51,53,1,0,0,0
206,206,was you !,8_Guardian_m.txt,51,54,1,0,0,0
207,207,was you ! Turns,8_Guardian_m.txt,51,55,1,0,0,0
208,208,you,8_Guardian_m.txt,52,53,1,0,0,0
209,209,you !,8_Guardian_m.txt,52,54,1,0,0,0
210,210,you ! Turns,8_Guardian_m.txt,52,55,1,0,0,0
211,211,you ! Turns out,8_Guardian_m.txt,52,56,1,0,0,0
212,212,!,8_Guardian_m.txt,53,54,1,0,0,0
213,213,! Turns,8_Guardian_m.txt,53,55,1,0,0,0
214,214,! Turns out,8_Guardian_m.txt,53,56,1,0,0,0
215,215,! Turns out we,8_Guardian_m.txt,53,57,1,0,0,0
216,216,Turns,8_Guardian_m.txt,54,55,1,0,0,0
217,217,Turns out,8_Guardian_m.txt,54,56,1,0,0,0
218,218,Turns out we,8_Guardian_m.txt,54,57,1,0,0,0
219,219,Turns out we had,8_Guardian_m.txt,54,58,1,0,0,0
220,220,out,8_Guardian_m.txt,55,56,1,0,0,0
221,221,out we,8_Guardian_m.txt,55,57,1,0,0,0
222,222,out we had,8_Guardian_m.txt,55,58,1,0,0,0
223,223,out we had been,8_Guardian_m.txt,55,59,1,0,0,0
224,224,we,8_Guardian_m.txt,56,57,1,0,0,0
225,225,we had,8_Guardian_m.txt,56,58,1,0,0,0
226,226,we had been,8_Guardian_m.txt,56,59,1,0,0,0
227,227,we had been chatting,8_Guardian_m.txt,56,60,1,0,0,0
228,228,had,8_Guardian_m.txt,57,58,1,0,0,0
229,229,had been,8_Guardian_m.txt,57,59,1,0,0,0
230,230,had been chatting,8_Guardian_m.txt,57,60,1,0,0,0
231,231,had been chatting before,8_Guardian_m.txt,57,61,1,0,0,0
232,232,been,8_Guardian_m.txt,58,59,1,0,0,0
233,233,been chatting,8_Guardian_m.txt,58,60,1,0,0,0
234,234,been chatting before,8_Guardian_m.txt,58,61,1,0,0,0
235,235,been chatting before .,8_Guardian_m.txt,58,62,1,0,0,0
236,236,chatting,8_Guardian_m.txt,59,60,1,0,0,0
237,237,chatting before,8_Guardian_m.txt,59,61,1,0,0,0
238,238,chatting before .,8_Guardian_m.txt,59,62,1,0,0,0
239,239,chatting before . What,8_Guardian_m.txt,59,63,1,0,0,0
240,240,before,8_Guardian_m.txt,60,61,1,0,0,0
241,241,before .,8_Guardian_m.txt,60,62,1,0,0,0
242,242,before . What,8_Guardian_m.txt,60,63,1,0,0,0
243,243,before . What did,8_Guardian_m.txt,60,64,1,0,0,0
244,244,.,8_Guardian_m.txt,61,62,1,0,0,0
245,245,. What,8_Guardian_m.txt,61,63,1,0,0,0
246,246,. What did,8_Guardian_m.txt,61,64,1,0,0,0
247,247,. What did you,8_Guardian_m.txt,61,65,1,0,1,0
248,248,What,8_Guardian_m.txt,62,63,1,0,0,0
249,249,What did,8_Guardian_m.txt,62,64,1,0,0,0
250,250,What did you,8_Guardian_m.txt,62,65,1,0,1,0
251,251,What did you talk,8_Guardian_m.txt,62,66,1,0,0,0
252,252,did,8_Guardian_m.txt,63,64,1,0,0,0
253,253,did you,8_Guardian_m.txt,63,65,1,0,1,0
254,254,did you talk,8_Guardian_m.txt,63,66,1,0,0,0
255,255,did you talk about,8_Guardian_m.txt,63,67,1,0,0,0
256,256,you,8_Guardian_m.txt,64,65,1,0,1,0
257,257,you talk,8_Guardian_m.txt,64,66,1,0,0,0
258,258,you talk about,8_Guardian_m.txt,64,67,1,0,0,0
259,259,you talk about ?,8_Guardian_m.txt,64,68,1,0,0,0
260,260,talk,8_Guardian_m.txt,65,66,1,0,0,0
261,261,talk about,8_Guardian_m.txt,65,67,1,0,0,0
262,262,talk about ?,8_Guardian_m.txt,65,68,1,0,0,0
263,263,talk about ? Everything,8_Guardian_m.txt,65,69,1,0,0,0
264,264,about,8_Guardian_m.txt,66,67,1,0,0,0
265,265,about ?,8_Guardian_m.txt,66,68,1,0,0,0
266,266,about ? Everything,8_Guardian_m.txt,66,69,1,0,0,0
267,267,about ? Everything from,8_Guardian_m.txt,66,70,1,0,0,0
268,268,?,8_Guardian_m.txt,67,68,1,0,0,0
269,269,? Everything,8_Guardian_m.txt,67,69,1,0,0,0
270,270,? Everything from,8_Guardian_m.txt,67,70,1,0,0,0
271,271,? Everything from national,8_Guardian_m.txt,67,71,1,0,0,0
272,272,Everything,8_Guardian_m.txt,68,69,1,0,0,0
273,273,Everything from,8_Guardian_m.txt,68,70,1,0,0,0
274,274,Everything from national,8_Guardian_m.txt,68,71,1,0,0,0
275,275,Everything from national parks,8_Guardian_m.txt,68,72,1,0,0,0
276,276,from,8_Guardian_m.txt,69,70,1,0,0,0
277,277,from national,8_Guardian_m.txt,69,71,1,0,0,0
278,278,from national parks,8_Guardian_m.txt,69,72,1,0,0,0
279,279,from national parks to,8_Guardian_m.txt,69,73,1,0,0,0
280,280,national,8_Guardian_m.txt,70,71,1,0,0,0
281,281,national parks,8_Guardian_m.txt,70,72,1,0,0,0
282,282,national parks to,8_Guardian_m.txt,70,73,1,0,0,0
283,283,national parks to politics,8_Guardian_m.txt,70,74,1,0,0,0
284,284,parks,8_Guardian_m.txt,71,72,1,0,0,0
285,285,parks to,8_Guardian_m.txt,71,73,1,0,0,0
286,286,parks to politics,8_Guardian_m.txt,71,74,1,0,0,0
287,287,parks to politics to,8_Guardian_m.txt,71,75,1,0,0,0
288,288,to,8_Guardian_m.txt,72,73,1,0,0,0
289,289,to politics,8_Guardian_m.txt,72,74,1,0,0,0
290,290,to politics to,8_Guardian_m.txt,72,75,1,0,0,0
291,291,to politics to his,8_Guardian_m.txt,72,76,1,0,0,0
292,292,politics,8_Guardian_m.txt,73,74,1,0,0,0
293,293,politics to,8_Guardian_m.txt,73,75,1,0,0,0
294,294,politics to his,8_Guardian_m.txt,73,76,1,0,0,0
295,295,politics to his work,8_Guardian_m.txt,73,77,1,0,0,0
296,296,to,8_Guardian_m.txt,74,75,1,0,0,0
297,297,to his,8_Guardian_m.txt,74,76,1,0,0,0
298,298,to his work,8_Guardian_m.txt,74,77,1,0,0,0
299,299,to his work at,8_Guardian_m.txt,74,78,1,0,0,0
300,300,his,8_Guardian_m.txt,75,76,1,0,0,0
301,301,his work,8_Guardian_m.txt,75,77,1,0,0,0
302,302,his work at,8_Guardian_m.txt,75,78,1,0,0,0
303,303,his work at the,8_Guardian_m.txt,75,79,1,0,0,0
304,304,work,8_Guardian_m.txt,76,77,1,0,0,0
305,305,work at,8_Guardian_m.txt,76,78,1,0,0,0
306,306,work at the,8_Guardian_m.txt,76,79,1,0,0,0
